,Name,Link,Advertiser,Description
174,Information Security Principal Consultant,https://www.seek.com.au/job/57538967?type=standout,Westpac Group,"How will I help?
As part of the Cyber Strategy & Research team within Westpac’s Information Security Group (ISG), you will play an integral role in helping us improve the security capabilities of the Group. You will do this by ensuring the opportunities identified to improve our cybersecurity capabilities are effective in delivering real benefits.
Your key accountabilities will include:
Performing technical testing of new security capabilities, products and tools, to assess their effectiveness and suitability in our environment
Accelerate initiation of upcoming projects by undertaking discovery, requirements gathering, and validation activities
Influence stakeholders and provide specialist advice to ensure effective delivery of cybersecurity projects to ensure they align to strategy and are clear on intended business outcomes
Provide additional specialist capabilities, including strategic reserve for complex technical problems
Maintain up-to-date knowledge of information security trends and threats


What’s in it for me?
You will play an important and significant part in the future of a business that has been around for 200 years. Our vision is to become one of the world’s great service companies. So, we will back you in the development of your career, with internal career prospects and flexible working. You will also be backed by a fantastic team of people in a can-do, supportive structure. 

What do I need?
Substantial experience in information security or information technology
Substantial experience in deploying or running technologies, ideally within financial services
Working knowledge across a wide range of security domains
Comfortable working in a virtual technology lab environment, including installing operating systems, administering systems and small-scale networks, and performing technical testing
Excellent written and verbal communication skills
Excellent stakeholder management experience at all levels


What’s it like to work there?
As well as competitive remuneration and a great culture, joining the Westpac family means you will get some of the best banking, wealth and insurance benefits in the market. 
We back our employees by helping them work towards industry-recognised qualifications, using online learning, training modules and career planning tools for you to grow with us. We will even pay you to do volunteer or community work.  
As an equal opportunity employer, we are proud to have created a culture and work environment that values diversity and flexibility – and champions inclusion.

How do I Apply?
Start here. Just click on the APPLY button.
As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.
The Westpac Group has implemented an Entry to Workplace Policy that requires employees and others entering our workplaces to be fully vaccinated against COVID-19 by relevant dates set out in the policy (subject to applicable medical exemptions). Our employees are required to comply with the policy regardless of whether they are in customer-facing or non-customer-facing roles (as employees in non-customer-facing roles are required to attend the workplace under our Hybrid Working Strategy). Further, the Westpac Group is required to comply with State/Territory issued public health orders/directions which require relevant workers to be vaccinated against COVID-19 to enter workplaces.
By applying for this role, you acknowledge that you are aware of our Entry to Workplace Policy, and if you secure employment with us, you will be required to comply with the policy. 
"
175,Cybersecurity (client focus),https://www.seek.com.au/job/57421065?type=standard,The Recruitment Alternative: Affordable Recruitment for Small Businesses," Work from home option, anywhere in Australia! Great remuneration and opportunities to grow your cyber career Rapidly growing cyber security consultancy.  The Recruitment Alternative provides professional recruitment services to a range of SME businesses across Australia & New Zealand.About the Role: The Senior Cyber Security Specialist is a subject matter expert and advisor on cyber risk and security compliance requirements for our clients. The role will suit someone who is willing to proactively support clients through their cyber journey, drive client initiatives leveraging specialist capabilities from the wider team, business-focussed, and capable of engaging stakeholders at all levels.   Working with many diverse clients, across sectors and of all shapes and sizes, you will bring experience in implementing and aligning to security frameworks (primarily ISO27001), audit and security program management.    What’s great about this role:  Flexible work arrangements. Great remuneration ($ 150-175K + Super and open to negotiating for the right candidates) High exposure across the industry, as well as working with a growing and diversified team.    Duties: Reporting to the Head of Service Delivery, you will:  Lead the delivery of client engagements providing subject matter expertise to clients and our team. Contribute to the development and implementation of clients’ cyber security initiatives. Support the coordination of client engagements with our Project Coordinator. Support the sales process through the development of RFP, SOW, and proposals and scope validation discussions. Contribute to internal uplift initiatives to ensure continuous evolution of our services to clients.    Skills and Experience: You will have:  A positive ‘can-do’ attitude, looking to excel, and support a team of like-minded professionals Strong demonstrable experience in either or both:  o Managing a cyber security function and is looking to provide that expertise to multiple clients o Previous cyber security consulting leading engagements with focus on cyber security programs, standards implementation, and strategy development.   Strong demonstrable experience with the implementation and management of industry cyber security standards such as NIST, PCI-DSS, APRA CPS-234, ASD Essential 8, and ISO27001 requirements. Knowledge of technical security controls and keeping up to date with security technologies. Excellent communication skills and the ability to demonstrate your ability to talk to various stakeholders and teams across a business Security certifications are always desirable; however, knowledge and demonstrable practical experience are critical. Experience working with M365, AWS and/or Google Cloud platforms, especially in relation to native capabilities and controls, and policy development, would be highly regarded. Australian citizenship or permanent resident.   Our client promotes a flexible work environment and encourages everyone to be a contributor to expand and enhance their capabilities to help clients achieve their security objectives.How to apply:All applications are to be submitted online – click APPLY. We will be reviewing applications as they are received so apply today! Please note only candidates that meet our client’s selection criteria will be contacted.Job ID: BT10939/2.0"
176,Cyber Threat Intelligence Specialist,https://www.seek.com.au/job/57389082?type=standard,Experis,"Position purpose  The Cyber Threat and Vulnerability Management Specialist will design and build a sustainable threat and vulnerability management practice alongside an incredible team of highly motivated and passionate cyber security practitioners. The Cyber Threat and Vulnerability Management Specialist is responsible for working with and building strong partnerships with various internal and external stakeholders. The role's main focus is to design a capability that will satisfy my client's threat intelligence requirements and manage vulnerabilities throughout their lifecycle.  The Specialist will be an expert in threat and vulnerability management with leadership to undertake independent, creative problem-solving, analyst and complex communication. The role partners with other cyber team functions, technology teams, business stakeholders and industry experts to champion threat intelligence and vulnerability management. The Specialist is expected to take ownership of managing incidents, and demonstrates a strong commitment to raising the bar to deliver results.  Key responsibilities Operate the Cyber Threat Intelligence and Vulnerability Management capability.Report emerging threats by providing awareness, indications, warnings, and operational readiness briefings and refresh the threat models.Contribute to strategic planning, creation and maintenance of Standard Operating Procedures for the threat intelligence and VM program.Support development of the foreign interference and critical infrastructure threat practice.Key selection criteria CISSP, GIAC or equivalent & ITIL Certification or aboveSubstantial experience in IT, Cyber Security and vulnerability management principlesDemonstrated knowledge and experience of Threat Intelligence Platform - MISP, PaloAlto XSOAR, Anomali and EclecticIQ.Experience in collecting, analysing and producing CTIHigh understanding of CVSS, OWASP Top 10 and Vulnerability Exploitability ratings and proficiency in scripting languages such as Python, PHP, Etc.If you are interested in this role or would like to have a confidential discussion about this, or any other position, apply now.  Due to large amount of applications, only the successful candidates will be contacted. Adrian OrleanskiRecruitment ConsultantManpowerGroup is committed to being a Diversity Confident Recruiter and encourages applications from people from a diverse range of backgrounds, including people with a disability. Please indicate your preferred method of communication in your resume and please let us know if you require any reasonable adjustments should you be contacted for an interview.Aboriginal and Torres Strait Islander people are encouraged to apply.By submitting your resume and other personal information with this application you are consenting to this information being collected in line with our privacy policy. Follow the link to learn more - www.manpowergroup.com.au/privacy-policy [link removed]Experis Pty Ltd is a wholly owned subsidiary of ManpowerGroupState: QLD, licensee/s Manpower Services (Australia) Pty Ltd, LHL-02026-D5L4Q. State: QLD, licensee/s Experis Pty Ltd, LHL-02014-Y5F6D. State: SA, licensee/s Manpower Services (Australia) Pty Ltd, LHS 288856"
177,Cyber Security Guru's ,https://www.seek.com.au/job/57187126?type=standout,Temper Consulting,"Temper Talent is looking for Cyber Security Gurus.We are working with multiple great companies and want to help you find your next opportunity with them. Maybe you want to step into a new company or step into a higher position. Perhaps you are pursuing more pay or maybe less pay and different lifestyle options. Our goal is to help you work in a company that you want to be in. With the many companies we work with, we know we can advocate for you and make your next ideal job opportunity happen. What type of jobs do we have right now with different companies?Security ArchitectSecurity DevSecOps ConsultantPen Testers (Senior and Junior)Cloud Security ConsultantsCyber Security AnalystSenior Cloud Security EngineerClouds Systems EngineerSecOps ManagerSo, let’s get the musts out of the way.Cyber Security is your talent and passion. You know that cyber security is vast and is always changing, and you keep up to date with it.You Currently live in Australia.You have at least 1 year full-time experience in your cyber security field.  Finally, you are ready for something new, your next step! Apply through the button or send us an email. We can then sort out a time to chat and discuss how we can align you with your next opportunity. We will probably reach out on LinkedIn too. simon@tempertalent.com We look forward to getting to know you."
178,"Assistant Director, Cyber Security Engineering",https://www.seek.com.au/job/57535543?type=standout,Federal Court of Australia,"The position is a member of the cyber security team and reports to the Chief Information Security Officer. The position provides cyber security engineering leadership for the Court’s cyber security domain.The role is expected to provide expertise on a range of cyber security engineering capabilities and includes the following responsibilities:Lead execution and contribute to the development and maintenance of the overall security controls and posture defining measurable goals and objectives.Collaborate with CISO and the wider IT team to deliver against agreed upon organisational strategy, its goals and objectivesDevelop, maintain and improve the cyber security automation and orchestration processes to improve cyber capability lifecycle.Lead the incident response lifecycle from investigations through to learnings.Lead the vulnerability management process for the Court.Lead cyber security best practice implementation, driving security maturity through stakeholder engagement and awareness.In line with agreed strategy lead and mentor the cyber engineering teamSelection CriteriaProblem solving – Demonstrates an ability to identify problems, propose solutionsAs a team leader, provide a high standard of service.Ensure activities within defined responsibilities are aligned to relevant best practice standards and processesRespond to requests for reports and dataUnder broad direction, implement effective change management procedures and controlsLead the maintenance of an effective cyber security postureConsult with clients to identify and apply service standards.Ensure problems and complaints are effectively addressed.Work with team members to identify and address gaps in existing capabilitiesLead the implementation of changes and projectsMaintain an awareness of external best practice via industry networks or similarAs a team leader, identify opportunities for service improvementsDevelop and communicate project and other plans as required.Within areas of responsibility, monitor the implementation of plans, projects and policies.Actively contribute to achievement of the Court’s business objectives as they apply to the team.Maintain good personal relationships and with other areas of the Court’s stakeholders.Actively contribute to a harmonious team environment.Lead the management of contractors and other external service providers as required.Focus on improvements –Identifies opportunities for operational improvementThe ability to identify, plan and implement continual improvements within the supported technical environment. Demonstrate experience and/or knowledge of cyber security tools and capabilitiesBe able to respond to a changing environment and show the ability to be flexible with responding to change and leading to stable technical environments.Excellence in IT Practices and ProceduresDemonstrate the ability to develop and maintain relevant technical documentation relating to the environments the role is responsible for.Show the ability to establish plans, processes and timeframes for project implementation being both autonomously and as a part of a project team.Working Relationships & LeadershipMust be able to promote team cohesiveness and a sense of common purpose. Demonstrate the ability to work collaboratively by consulting and sharing.Be able to communicate clearly and positively, including actively listening to staff, colleagues and customers. Consults and shares information and ensures stakeholders are kept informed of work statuses.ExperienceDemonstrate the following competencies:Proven track record in building and leading a high-performing team of security engineers focused on driving change and improvementDemonstrated 5+ years working within cyber security operations or cyber security technical or engineering fieldsExperience leading/mentoring IT teamsDemonstrate strong interpersonal and leadership skillsAbility to build strong relationships with peers, executives both internal and external, and with peers/professional organizations outside the companyHighly adaptable in a fast-paced hyper-growth environment; proven track record of delivering key results.Create a culture of learning, collaboration, transparency and feedback across teams.Support delivery by creating alignment across multiple teams, resolving conflict, clarifying prioritiesExperience ensuring that teams are working on initiatives that lead to the most impact; measure impact effectively with data and adjust focus accordinglyWorking knowledge of various frameworks/regulations such as PSPF, ISM, NIST Cybersecurity Framework, ITIL, SABSA, COBIT and MITRE ATT&CK or similarExperience with agile/lean methodologiesAccredited certifications such as CISSP, CISM, GIAC Other RequirementsSome travel may be required when undertaking project work.More InformationFor more information on the position, and application requirements, please visit the court’s website by clicking on the Apply button.A merit/talent pool may be created from this process, which may be used to fill similar vacancies over the next 18 months.Applications close 11 July 2022."
179,Lead Cyber Security Consultant,https://www.seek.com.au/job/57491700?type=standout,Ampion,"BE PART OF OUR EVOLUTIONSmart. Insightful. Curious. We are intensely committed to helping our customers navigate complexity and harness the power of technology to achieve great things. Our culture of collaboration and community empowers our team to strive to be the very best at what we do and grow beyond expectations. We love what we do and are proud of how we get things done together. THE ROLEAmpion currently has a permanent opportunity for an experienced Cyber Security Engineer in the ACT with a passion for leading high performing teams and building strong relationships with clients and key stakeholders. You will be passionate about all things security, technology, and innovation and have a strong desire to produce high quality outcomes for your clients.KEY REQUIREMENTS  Experience in building and deploying a cyber-security capability such as IDS/IPS, PKI, AV, SIEM, MFA or Proxy Applied experience in enabling cyber security teams to detect, deter and mitigate cyber security threats Advanced data engineering knowledge and experience through either product training or 2+ years working with Splunk architecture. Experience with Splunk Enterprise Security and/or ITSI highly desired. The ability to work well and share knowledge within a team Well-developed writing skills and experience maintaining technical documentation Staff management and review experience  Desirable:  Technical tertiary qualifications - IT/Cyber Security Experience in complex enterprise environment   Due to the nature of this work the successful candidate will need to hold a NV1 clearance or higher     WHAT CAN AMPION OFFER YOU?  Join a high performing and collaborative team Access to an annual professional development programs Certification Incentive Program - Earn up to $2,000 per certification! Internal Recognition & Rewards program - Claim your free coffee, wellness or restaurant vouchers, movie tickets, annual leave & much more! Regular Lunch & Learn sessions Wellbeing and mental health sessions Exposure to the latest tools and technology and the opportunity to work with a variety of tier one clients Salary packaging Access to coaching and mentoring Regular social team events & Friday after-work drinks  HOW TO APPLYSubmit your interest by applying now or contact our Senior Talent Acquisition Partner, Karen Lang – karen.lang@ampion.com.au for more information on a career with Ampion. Follow @Ampion on LinkedIn to keep up to date!  "
180,Technology Risk Analyst ,https://www.seek.com.au/job/57515183?type=standard,Marshall McAdam,"Competitive Salary + Salary Packing benefitsHybrid Model + Motivated and passionate leadership team As the Technology Risk Analyst, you are joining one of Australia's largest not-for-profit healthcare services to provide specialist risk management advice and analysis to operationalise the Enterprise Risk Policy and Framework within the Digital and Technology team.In this newly created role, you will be working with the Digital and Technology team and a range of stakeholders to identify, analyse and develop mitigation strategies for digital and technology risk; identify security flaws and vulnerabilities; improving risk knowledge and practice within the Digital and Technology team; and championing the use of RiskMan for the recording, reporting and monitoring of risks to support efficient and effective risk-based decision making. About the role:Undertake proactive analysis of the environment to identify, assess, manage, and escalate flaws and vulnerabilitiesPerforms security audits to assess compliance with the organisation's Security and Risk management framework; identify new risks and assess the effectiveness of mitigating controls of current risksPerforms root cause analysis (RCA) of security breaches to identify gaps or the need for additional mitigation controlsCoordinates the management of risks across the D&T via Riskman, ensuring mitigating actions are completed and providing advice and education on countermeasures and contingency plans.Undertakes operational security risk management and compliance reporting to the D&T leadership team and Group CIO About you:5+ years risk management experience with a proven ability to engage with Senior ManagementDemonstrated experience in communicating complex IT security concepts with business and technical people, to ensure the organisation's information assets are secured to a level commensurate with the value of those assetsUnderstanding and awareness of security threats, threat actors and impacts as they relate to the health and aged care sector in generalKnowledge of technical infrastructure, networks, databases, and systems in relation to digital security and riskPrior experience performing security reviews and risk assessments Click on the APPLY NOW tab and send through an updated copy of your CV."
181,Cyber Security Lecturer,https://www.seek.com.au/job/57422302?type=standout,onpoint 365,"Cyber Security Lecturer  UNSW Canberra is a campus of the University of New South Wales, located at the Australian Defence Force Academy in Canberra. UNSW Canberra endeavors to offer staff a rewarding experience and offers many opportunities and attractive benefits, including:  Commitment to career progression Strong commitment to work-life and family balance Relocation funding available Full time 35hrs and flexible working arrangements available Competitive salary and superannuation Generous leave entitlements One of Australia’s leading research and teaching universities Strong commitment to staff development and learning  The School of Engineering and Information Technology (SEIT) is running a Women in Engineering round for a position in Cyber Security. SEIT is committed to building a diverse team and is passionate about hiring and supporting women in Engineering. We are committed to providing career progression and support to women in academia. UNSW Canberra currently has many women in influential positions within the Campus.About the role:  Increase and expand the research and knowledge exchange profiles Enhance teaching in the undergraduate and postgraduate programs of the School in a team-teaching environment through course and program delivery, development and innovation. Mentor, supervise and provide advice to higher degree research and honors Collaborate and communicate with a broad network that reaches industry and academia throughout the world Innovative plans to help UNSW move into the future and expand   Ideally, you will have:  A PhD in a cyber security or related discipline that complements the breadth of expertise Experience in academia appropriate to the Lecturer grade with the ability act as a course coordinator and engage in professional activity.  Demonstrated ability to align research and education interests to meet current School and/or Centre The ability to enhance the University’s Academic Excellence through teaching, research, and knowledge exchange. Ability and capacity to implement required UNSW health and safety policies  Knowledge of health and safety responsibilities  Salary:  Academic Level B - $111,563 – $131,517 (pro-rata) + 17% Superannuation Academic Level C - $135,504 – $155,460 (pro-rata) + 17% Superannuation Academic Level D - $162,111 - $178,068 (pro-rata) + 17% Superannuation  Term:          Fixed Term Appointment 5 years Position:     Position available between the levels of B – D How to apply:To apply, click the Apply Now button and send your up-to-date resume, for a confidential discussion call us now on 1300 111 365. Applications received after submission may be considered for similar roles.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Reference: 1257088"
182,Head of SOC,https://www.seek.com.au/job/57433911?type=standout,Talenza,"About the companyOne of Australia's leading MSSP companiesVery strong technical capability within the team and organisationCulture of training and development About the role This role is responsible for running the growing team of SOC analysts, currently 12 but constantly growing. You will have direct reports of 3 - the Principal or Senior Analyst from each pod and split your time between technical escalations, team management, service improvements and training. They run a multi vendor environment so they are less concerned about your specific tool experience, much more interested in how you solve problems. If you are looking to step up from a lead or Principal Analyst role into a head of role, this could be a great opportunity to do that. Culture / BenefitsVery flat structure, very much an environment where you can make a differenceNo micro-management, you will be given enough rope so to speakIndustry leading investment in training courses and certificationsHybrid working environment with some client facing workSydney or Melbourne location preferred DutiesLeadership of a team of 10-15 SOC analystsAct as technical escalation pointClient facing engagement and interactionService improvement and likely input into future tech choices and direction Skills and experiencePrevious experience in a hands-on security analyst roleLeadership experience of a SOC teamExperience with enterprise environments - this could be in MSSP or internal rolesBroad exposure to security tools and technologiesIndustry certifications are a nice to have but not a requirementAustralian PR or Citizen"
183,Level 1 SOC Technician,https://www.seek.com.au/job/57245378?type=standout,KMT Group Pty Ltd,"The Secure Operations team is a new journey for KMT, whereby we are operationalising a Melbourne based SOC team in the rapidly growing and necessary security operations space. We are in the process of developing this team and are looking for team members who are seeking an entry into Cyber Security who will work to onboard and support our customers from a network and security operations compliance perspective.  We are proud to be named #3 MSP's in Australia by Channel Futures, and one of the best places to work in Australia by Great Place to Work 2021 & 2022, two of the many awards we have won across our journey! KMT are ""changing the game"" in the managed security services sector and are seeking 2 x L1 SOC Analysts to join our ""United"" and ""Accountable"" team on a permanent basis.A Level 1 SOC Analyst executes daily operations procedures as a matter of daily responsibility. The role of an SOC Analyst is the detailed and repeatable execution of all operational tasks as documented in processes and subordinate procedures. Specifically, the SOC Analyst will be responsible for monitoring for security events/alerts/incidents and closing or escalating those as necessary. SOC Analysts maintain the group email address and distribution lists and update all relevant documentation such as shift logs and tickets. Specifically, the SOC Level 1 Analyst will:Rapidly identify, categorise, prioritise and triage incidents as the initial step using all available customer’s log and intelligence sources including:FirewallsSystems and network devicesWeb proxiesInstrusion detection/prevention systemsData loss preventionAntivirus systemsOneNote frameworkMonitor incoming event queues for potential security incidents using Azure Sentinel per operational proceduresPerform initial investigation and triage of potential incidents, and escalate or close incidents as applicableUse available SOC tools for historical analysis purposes as necessary for detected alerts/incidentsMonitor SOC email queue for potential event reporting from outside entities and individual usersMaintain SOC shift logs with relevant activity from analyst shiftDocument investigation resultsUpdate/reference SOC collaboration tool as necessary for changes to SOC processes and procedures, and ingest of SOC daily intelligence reports and previous shift logsConduct research and document alerts/events of interest within the scope of IT security.Additionally, Level 1 Analysts who have tenure in security monitoring of more than a year will:Track tactical issues in execution of SOC responsibilitiesMentor junior analysts to improve detection/analytical capabilities within the SOCManage SOC event and information intake to include gathering intelligence reports, monitoring ticket queues, investigating reported incidents, and interacting with other security and network groups as necessaryServe as shift subject matter experts on incident detection and analysis techniques providing guidance to junior analysts and making recommendations to managementThese roles are commencing immediately, so apply today and kick start your IT security career with KMT!"
184,Security Analysts,https://www.seek.com.au/job/57236044?type=standout,C5 Technology,"C5 Technology is a Brisbane-based IT services company that specialise in cyber security, networking, automation, cloud, and infrastructure services.Roles: Security Analysts & Security EngineersWe have multiple opportunities available to join C5’s security team here in Brisbane. You'll be part of a team that provides consultancy (GRC), vulnerability management, SOC, automation, cyber security range, and managed security services. We are looking for highly motivated people with a proactive and professional attitude to supporting our clients’ security needs. You'll be responsible for reviewing alerts, conducting investigations into incidents, threat hunting, and the continuous improvement of security operations centre.  C5 offers excellent remuneration, hybrid working arrangements, training in the latest security tools, regular social events, and our Rewards and Recognition Program. Responsibilities Detect, analyse, and respond to cyber security incidents on behalf of our customersPrepare weekly threat summaries, critical security alerts, or advisories as requiredImplement automated metrics and reporting through continuous monitoring and improvement processesPrepare monthly reports for client updatesParticipate in on-call arrangementsContribute towards establishing and maintaining internal and external security standards and controls in compliance with C5 and customer environments"
185,Senior Security Analyst,https://www.seek.com.au/job/57310141?type=standout,Talenza,"About the companyGlobal Financial Service OrganisationWork in their Global SOC teamTransition to leadership role in futureAbout the role  This role sits within the Global SOC team for a financial services organisation and will be responsible for level 3 analyst and Incident Response work. in a Managed SOC team, responsible for second and third level security analyst style work. The initial alert and triage work is handled by the team of less senior analysts, you will digging your teeth into more complicated IOC's and more advanced Incident Response tasks. There is all of the standard tools you would expect to find in the environment including a variety of SIEM, EDR and Vulnerability Management solutions.A somewhat unique aspect of this role is you will be involved with 'C' level briefing situations, a great way to develop your skills in this area for future leadership roles.  Culture / BenefitsMature environment with well established processesA truly great manager for this teamCulture of thorough and high quality workMulti-cultural and flexible environmentDutiesAct as an escalation point for the security analyst teamAdvanced triage and remediation work across IOC'sIncident ResponseLiaising with senior non-technical stakeholdersSkills and experienceMinimum 5 years experience as a security analystExperience with a variety of tooling - SIEM, EDR, VMKnowledge across MITRE ATT&CK frameworkIT Security Control, OSI Model, TCP/IP experienceIncident Response skills and experienceUniversity Degree or Vendor certifications highly regarded"
186,Cyber Security Advisor,https://www.seek.com.au/job/57218416?type=standard,Bluefin Resources Pty Limited,"A large government organisation is on the lookout for a Cyber Security Specialist for a 6 month contract based from their head office in Sydney. The purpose for the role is to be responsible for the coordination and delivery of a range of specialised cyber security services resulting in Safe and Secure implementation of ICT projects. The contract will extend and pays $1000 + super per day. Key Accountabilities:Provide Information Security Services (ISS) within in the Service Delivery directorate specialised cyber security subject matter expertise to the businessUndertake and communicate the outcome of risk assessments, ensuring that cyber security risks are identified, owned and are being met with appropriate risk treatment plans.Support the development and implementation of Information Security Management Systems (ISMS) that ensure compliance with cyber security strategies, frameworks, policies, guidelines and directives.Maintain expertise in emerging cyber security risks, trends and technologies as well as provide a broad and thorough understanding of all business risks and threats to inform high quality, expert advice to key stakeholdersSupport the Cyber Security Management team and the Chief Information Security Officer in exercising their duties. Experience Required:Proven experience in the delivery of cyber security services including security monitoring, detection; incident response, digital forensics and vulnerability management capabilities.Well-developed knowledge of cyber security principles and practices.Well-developed interpersonal skills to effectively manage key stakeholders, build robust relationships and work with a diverse set of business and technology people across the university and third-party vendors.Demonstrated knowledge of ISO27001, ISO31000, IEC 62443, ASD Essential 8, and or NIST FrameworkExperience and certification in cloud technology of AWS and Azure is highly desirable  This is a great opportunity to work across a number of cyber disciplines in an organisation with first class flexibility. If this sounds like you next opportunity, please send an updated CV to Todd Thorn for a detailed discussion. IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.http://www.bluefinresources.com.au/privacy-policy [link removed]"
187,"Assistant Director, Cyber Security Engineering",https://www.seek.com.au/job/57535522?type=standout,Federal Court of Australia,"The position is a member of the cyber security team and reports to the Chief Information Security Officer. The position provides cyber security engineering leadership for the Court’s cyber security domain.The role is expected to provide expertise on a range of cyber security engineering capabilities and includes the following responsibilities:Lead execution and contribute to the development and maintenance of the overall security controls and posture defining measurable goals and objectives.Collaborate with CISO and the wider IT team to deliver against agreed upon organisational strategy, its goals and objectivesDevelop, maintain and improve the cyber security automation and orchestration processes to improve cyber capability lifecycle.Lead the incident response lifecycle from investigations through to learnings.Lead the vulnerability management process for the Court.Lead cyber security best practice implementation, driving security maturity through stakeholder engagement and awareness.In line with agreed strategy lead and mentor the cyber engineering teamSelection CriteriaProblem solving – Demonstrates an ability to identify problems, propose solutionsAs a team leader, provide a high standard of service.Ensure activities within defined responsibilities are aligned to relevant best practice standards and processesRespond to requests for reports and dataUnder broad direction, implement effective change management procedures and controlsLead the maintenance of an effective cyber security postureConsult with clients to identify and apply service standards.Ensure problems and complaints are effectively addressed.Work with team members to identify and address gaps in existing capabilitiesLead the implementation of changes and projectsMaintain an awareness of external best practice via industry networks or similarAs a team leader, identify opportunities for service improvementsDevelop and communicate project and other plans as required.Within areas of responsibility, monitor the implementation of plans, projects and policies.Actively contribute to achievement of the Court’s business objectives as they apply to the team.Maintain good personal relationships and with other areas of the Court’s stakeholders.Actively contribute to a harmonious team environment.Lead the management of contractors and other external service providers as required.Focus on improvements –Identifies opportunities for operational improvementThe ability to identify, plan and implement continual improvements within the supported technical environment. Demonstrate experience and/or knowledge of cyber security tools and capabilitiesBe able to respond to a changing environment and show the ability to be flexible with responding to change and leading to stable technical environments.Excellence in IT Practices and ProceduresDemonstrate the ability to develop and maintain relevant technical documentation relating to the environments the role is responsible for.Show the ability to establish plans, processes and timeframes for project implementation being both autonomously and as a part of a project team.Working Relationships & LeadershipMust be able to promote team cohesiveness and a sense of common purpose. Demonstrate the ability to work collaboratively by consulting and sharing.Be able to communicate clearly and positively, including actively listening to staff, colleagues and customers. Consults and shares information and ensures stakeholders are kept informed of work statuses.ExperienceDemonstrate the following competencies:Proven track record in building and leading a high-performing team of security engineers focused on driving change and improvementDemonstrated 5+ years working within cyber security operations or cyber security technical or engineering fieldsExperience leading/mentoring IT teamsDemonstrate strong interpersonal and leadership skillsAbility to build strong relationships with peers, executives both internal and external, and with peers/professional organizations outside the companyHighly adaptable in a fast-paced hyper-growth environment; proven track record of delivering key results.Create a culture of learning, collaboration, transparency and feedback across teams.Support delivery by creating alignment across multiple teams, resolving conflict, clarifying prioritiesExperience ensuring that teams are working on initiatives that lead to the most impact; measure impact effectively with data and adjust focus accordinglyWorking knowledge of various frameworks/regulations such as PSPF, ISM, NIST Cybersecurity Framework, ITIL, SABSA, COBIT and MITRE ATT&CK or similarExperience with agile/lean methodologiesAccredited certifications such as CISSP, CISM, GIAC Other RequirementsSome travel may be required when undertaking project work.More InformationFor more information on the position, and application requirements, please visit the court’s website by clicking on the Apply button.A merit/talent pool may be created from this process, which may be used to fill similar vacancies over the next 18 months.Applications close 11 July 2022."
188,IT Security Analyst & Technical Writer,https://www.seek.com.au/job/57163862?type=standout,Herron Todd White,"IT Security Analyst & Technical WriterAbout the CompanyHerron Todd White is a respected market leader with a positive and focused future. Our people are the key to maintaining our strong reputation for providing high quality property valuations and exceptional customer service for key clients across Australia. We have an unrivalled national presence with a network of 65 offices and over 850 employees. It’s our people that make us great and we’re proud of our culture that prioritises teamwork, flexibility, challenge and endless opportunities.About the RoleAn exciting opportunity exists in our National Office (Chermside location) as part of a hybrid work team - come into the office on select days to catch up and collaborate with your team, and you choose if you would like to work in the office or from home for the rest of the week. Working in collaboration with a diverse and supportive team, you will contribute to developing, implementing, and managing information security policy, standards, and guidelines. This also includes assisting with third-party audits and external queries and creating content for security awareness training within the organisation. In addition to this, you will support Change Management activities, including drafting communications and end-user documentation and business impact assessments. As part of a team that develops all software in house, you will be instrumental in drafting product release notes and communications and ensuring user guides are updated to reflect product changes. Skills and ExperienceTo be successful in this role: You are analytical and enjoy problem-solving and thinking outside the box.  You are an excellent communicator, and you are comfortable conversing with both business and technical professionals. You have an eye for detail, are a quick learner and hold yourself to high standards.You are highly organised and manage priorities well in a fast-paced environment. About youYou desire to learn from a team that develops and manages its application builds in house. You have a passion for technology and a desire to develop and broaden your technical knowledge, specifically in product change and Information and Cyber Security.You have strong writing skills and ideally have >2 years of experience writing technical documentation and policies. You can take a technical concept or requirement and articulate it clearly for non-technical audiences. You enjoy social events at work and see this as a great way to build relationships with your colleagues and business stakeholders. You’ll have the opportunity to work with a professional team that supports and encourages members to realise their full potential. Enjoy flexible work options, including work from home, employee discounts and free onsite parking.  At HTW we’re committed to building an inclusive culture in which every individual feels respected and valued. A culture that embraces diversity, where employees feel appreciated for their unique characteristics and are comfortable sharing ideas and other aspects of their true and authentic selves. We encourage applicants of diverse backgrounds and identities, and all ages and abilities to apply.If you would like to make a valued contribution to a successful and growing team, apply online today!If you are interested in exploring other opportunities across Herron Todd White's national network, we would love to hear from you. Visit our website at https://www.htw.com.au/current-vacancies/ to view our current list of vacancies."
